dataset,query_id,query_original,query_variation,category,variation
antique/train/split200-valid,3961,how to stop rabbit from peeing on the floor,the to stop rabbit from peeing on how floor,Ordering,RandomOrderSwap
antique/train/split200-valid,4400543,why do some animals always have more than one baby some animals don t,why do some animals always have more than one baby some don animals t,Ordering,RandomOrderSwap
antique/train/split200-valid,3178012,why do we find bricks in toilets,why do we bricks find in toilets,Ordering,RandomOrderSwap
antique/train/split200-valid,1978816,if god talked to moses why didn t god explain to moses about evolution why all the day 5 day 6 lies,if god talked to moses why didn god t explain to moses about evolution why all the day 5 day 6 lies,Ordering,RandomOrderSwap
antique/train/split200-valid,2306533,how can i get water out of my ear,how can i out water get of my ear,Ordering,RandomOrderSwap
antique/train/split200-valid,17665,how do i get rid of a bird s nest my kichen window,how do i get rid of a bird s my nest kichen window,Ordering,RandomOrderSwap
antique/train/split200-valid,3374970,what is the correct form i wear glasses or i am wearing glasses and why,what is the correct why i wear glasses or i am wearing glasses and form,Ordering,RandomOrderSwap
antique/train/split200-valid,363519,how do you install a oil breather on a 1994 ford tempo,how breather you install a oil do on a 1994 ford tempo,Ordering,RandomOrderSwap
antique/train/split200-valid,1471877,why metals prices are getting all time high,why metals getting are prices all time high,Ordering,RandomOrderSwap
antique/train/split200-valid,2571912,if a coin is tossed twice what is the probability of getting heads both times,getting a coin is tossed twice what is the probability of if heads both times,Ordering,RandomOrderSwap
antique/train/split200-valid,2901754,how are fico scores calculated,how are fico calculated scores,Ordering,RandomOrderSwap
antique/train/split200-valid,986260,what is currently the meaning of life,meaning is currently the what of life,Ordering,RandomOrderSwap
antique/train/split200-valid,961127,why do we put up with the heresies of science,why do we put of with the heresies up science,Ordering,RandomOrderSwap
antique/train/split200-valid,126182,how can i find out if i have a warrant without paying a fee,how can i find out if without have a warrant i paying a fee,Ordering,RandomOrderSwap
antique/train/split200-valid,3608433,how fast is the chicago transit authority train,how fast is chicago the transit authority train,Ordering,RandomOrderSwap
antique/train/split200-valid,1289770,what is the definition of answer,of is the definition what answer,Ordering,RandomOrderSwap
antique/train/split200-valid,1607303,how does a single parent with four teenagers get rich,how does get single parent with four teenagers a rich,Ordering,RandomOrderSwap
antique/train/split200-valid,4387641,how do i keep my cat from scratching my leather couch,how do keep i my cat from scratching my leather couch,Ordering,RandomOrderSwap
antique/train/split200-valid,2492366,what is so bad about the seal hunt,what the so bad about is seal hunt,Ordering,RandomOrderSwap
antique/train/split200-valid,1647624,why do american s say eggsit,why do american s eggsit say,Ordering,RandomOrderSwap
antique/train/split200-valid,727663,why do pigs wallow in mud,wallow do pigs why in mud,Ordering,RandomOrderSwap
antique/train/split200-valid,3272207,how to make pineapple upsidedown cake germain chocolate cake,germain to make pineapple upsidedown cake how chocolate cake,Ordering,RandomOrderSwap
antique/train/split200-valid,2113006,when you go to buy a watch why do all the watches clocks set to show 10 10,when you go to show a watch why do all the watches clocks set to buy 10 10,Ordering,RandomOrderSwap
antique/train/split200-valid,3470651,how do i get rid of static shock electricity,do how i get rid of static shock electricity,Ordering,RandomOrderSwap
antique/train/split200-valid,1251077,what is the term take hight road mean,what is the term mean hight road take,Ordering,RandomOrderSwap
antique/train/split200-valid,3652886,why isn t there a tool to suck up phlegm in your throat,why isn t there a tool to suck your phlegm in up throat,Ordering,RandomOrderSwap
antique/train/split200-valid,3152714,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,i m a black women and don t like razor under arms or private area but always get hair bumps how can i prevent,Ordering,RandomOrderSwap
antique/train/split200-valid,1051346,why is it when people cross the street they do not look to see if traffic is coming,to is it when people cross the street they do not look why see if traffic is coming,Ordering,RandomOrderSwap
antique/train/split200-valid,4032777,why do american people put there animals on such a pedestal,why do put people american there animals on such a pedestal,Ordering,RandomOrderSwap
antique/train/split200-valid,4262151,how should a pregnant woman deal with morning sickness,how should woman pregnant a deal with morning sickness,Ordering,RandomOrderSwap
antique/train/split200-valid,3211282,i dont have any friands on yahoo how do i get some,i dont have any yahoo on friands how do i get some,Ordering,RandomOrderSwap
antique/train/split200-valid,4165672,how do we get up early in the morning without alarm,how do we alarm up early in the morning without get,Ordering,RandomOrderSwap
antique/train/split200-valid,993601,why were black women abused sexually after the abolition of slavery in the us in 1865,why were black women abused sexually after the abolition of slavery us the in in 1865,Ordering,RandomOrderSwap
antique/train/split200-valid,4069320,athiests how did you find the light,how athiests did you find the light,Ordering,RandomOrderSwap
antique/train/split200-valid,2897078,how to get rid of stript throat,how to stript rid of get throat,Ordering,RandomOrderSwap
antique/train/split200-valid,1034050,why does the earth keep getting hotter and hotter every year,why does and earth keep getting hotter the hotter every year,Ordering,RandomOrderSwap
antique/train/split200-valid,2573745,how did african american women get the right to vote,african did how american women get the right to vote,Ordering,RandomOrderSwap
antique/train/split200-valid,1907320,how do i get college money,how to get college money,Paraphrasing,BackTranslation
antique/train/split200-valid,3884772,how about a bumper sticker thats says,what about a bumper sticker says that,Paraphrasing,BackTranslation
antique/train/split200-valid,348777,why would a child s psychologist recommend hospitalization to develop social skills,why a child psychologist would recommend hospitalization to develop social skills,Paraphrasing,BackTranslation
antique/train/split200-valid,397709,how and what court should i take a driver who damaged my liability insurance car,how and in which court should i take a driver who has damaged my liability insurance car,Paraphrasing,BackTranslation
antique/train/split200-valid,1398838,what does crunching numbers mean,what crunching numbers mean,Paraphrasing,BackTranslation
antique/train/split200-valid,1184520,why be an a theist,why to be a theist,Paraphrasing,BackTranslation
antique/train/split200-valid,2689609,why do people ignore global issues,why people ignore global problems,Paraphrasing,BackTranslation
antique/train/split200-valid,2466898,how do i install led s into my car,how can i install leds in my car,Paraphrasing,BackTranslation
antique/train/split200-valid,2439070,why we get irritate,why we get angry,Paraphrasing,BackTranslation
antique/train/split200-valid,3083719,how do you safely wean a person off risperidal,how to safely remove a person from risperidal,Paraphrasing,BackTranslation
antique/train/split200-valid,2891885,why does everone want a horse,why everyone wants a horse,Paraphrasing,BackTranslation
antique/train/split200-valid,3752394,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,why muslims protest terrorism by radical islam as they did the cartoon jihad,Paraphrasing,BackTranslation
antique/train/split200-valid,1485589,how sun rises,how the sun rises,Paraphrasing,BackTranslation
antique/train/split200-valid,844617,how are dna and rna similar,how dna and rna are similar,Paraphrasing,BackTranslation
antique/train/split200-valid,4042061,why do parakeets bounce up and down,why parakeets climb up and down,Paraphrasing,BackTranslation
antique/train/split200-valid,1158088,why my neighbor s dog doesn t bark,why my neighbor s dog doesn t beat me,Paraphrasing,BackTranslation
antique/train/split200-valid,546552,if jimmy hoffa is found on the farm how will it change american culture,if jimmy hoffa is found on the farm how it will change the american culture,Paraphrasing,BackTranslation
antique/train/split200-valid,1107012,what does north by north west mean,what north to north west means,Paraphrasing,BackTranslation
antique/train/split200-valid,2008456,what can i do when my ignition key won t turn,what can i do if my burning key wins,Paraphrasing,BackTranslation
antique/train/split200-valid,4031702,how to spice up our lovemaking,how we can increase our love making,Paraphrasing,BackTranslation
antique/train/split200-valid,4217473,how do i remove the nude patch v1 0 0 1022 from the sims 2 game,how to remove the naked patch v1 0 0 1022 from the sims 2 game,Paraphrasing,BackTranslation
antique/train/split200-valid,406082,how do people build mussels on there biceps,how people build muscle on there biceps,Paraphrasing,BackTranslation
